subject_id,group,covariate_X,target_Y,window_index,lag_steps,lag_ms,f_stat,p_value
sub-049,C,Fp1,P3,2,10,20,6.947266533216104,2.69864967452369e-10
sub-049,C,Fp1,P3,2,20,40,4.425432636429606,1.0896002368001267e-09
sub-049,C,Fp1,P3,2,30,60,3.5362151349848343,2.641058815691815e-09
sub-049,C,Fp1,P3,2,40,80,2.6639288595834816,4.6045143769196593e-07
sub-049,C,Fp1,P3,2,50,100,1.8721558020397553,0.0004885314203564957
sub-049,C,Fp1,P3,3,5,10,6.514830254813195,6.648195908262317e-06
sub-049,C,Fp1,P3,3,10,20,5.033921290554999,4.966441743507737e-07
sub-049,C,Fp1,P3,3,20,40,3.7452691029486833,1.1295394579577507e-07
sub-049,C,Fp1,P3,3,30,60,3.021041914458352,2.890151228801242e-07
sub-049,C,Fp1,P3,3,40,80,2.899200416018244,3.5267174143375146e-08
sub-049,C,Fp1,P3,3,50,100,2.518000882913944,2.58833403878855e-07
sub-049,C,Fp1,P3,4,5,10,16.60970372772949,2.5553572407997147e-15
sub-049,C,Fp1,P3,4,10,20,2.1810873204076633,0.017588430592853754
sub-049,C,Fp1,P3,4,20,40,2.054710228962789,0.004641320749544854
sub-049,C,Fp1,P3,4,30,60,2.028954922211883,0.001190287425848123
sub-049,C,Fp1,P3,4,40,80,1.4531022366719477,0.03934174010712322
sub-049,C,Fp1,P3,4,50,100,1.8354949478865885,0.0007198942982709032
sub-049,C,P4,Fp2,0,5,10,13.659446695768564,1.3285218215704103e-12
sub-049,C,P4,Fp2,0,10,20,6.098310758162332,7.682171492803619e-09
sub-049,C,P4,Fp2,0,20,40,4.367946529195948,1.6186454702022873e-09
sub-049,C,P4,Fp2,0,30,60,6.534003144650686,1.402041071759124e-21
sub-049,C,P4,Fp2,0,40,80,5.646323719982171,6.574022263594314e-22
sub-049,C,P4,Fp2,0,50,100,4.676836912606229,1.0048659650706197e-19
sub-049,C,P4,Fp2,1,5,10,4.242083346242256,0.000854552917033746
sub-049,C,P4,Fp2,1,10,20,4.520701243984899,3.6188811584817638e-06
sub-049,C,P4,Fp2,1,20,40,2.6184063350981224,0.0001704213385941051
sub-049,C,P4,Fp2,1,30,60,2.3491558672976653,9.451590541667807e-05
sub-049,C,P4,Fp2,1,40,80,1.8711783880671289,0.0013106946113279159
sub-049,C,P4,Fp2,1,50,100,2.1629421620356313,1.8896135528981067e-05
sub-049,C,P4,Fp2,2,5,10,1.3839989142767644,0.2284765303355922
sub-049,C,P4,Fp2,2,10,20,4.890180317014174,8.680327100167673e-07
sub-049,C,P4,Fp2,2,20,40,4.760346870937554,1.0765716422828149e-10
sub-049,C,P4,Fp2,2,30,60,3.7070076855347733,5.409880918652358e-10
sub-049,C,P4,Fp2,2,40,80,3.386803182124835,1.464237214033157e-10
sub-049,C,P4,Fp2,2,50,100,3.304848082643858,9.763803176461497e-12
sub-049,C,P4,Fp2,3,5,10,3.6084432142148626,0.0031981191929153848
sub-049,C,P4,Fp2,3,10,20,2.4614915926653684,0.0069458792573201655
sub-049,C,P4,Fp2,3,20,40,1.44943167765373,0.09380023469669885
sub-049,C,P4,Fp2,3,30,60,1.9544094939108945,0.0020827296446473214
sub-049,C,P4,Fp2,3,40,80,1.5143614982356766,0.025197576036840693
sub-049,C,P4,Fp2,3,50,100,1.8064671430968948,0.0009745189607057575
sub-049,C,P4,Fp2,4,5,10,9.882601719154188,4.502561885716424e-09
sub-049,C,P4,Fp2,4,10,20,3.8000914113723763,5.615735868835608e-05
sub-049,C,P4,Fp2,4,20,40,2.3340715905528455,0.0009431822441544315
sub-049,C,P4,Fp2,4,30,60,2.052832945597365,0.0009923265921180965
sub-049,C,P4,Fp2,4,40,80,1.8436194834339739,0.001677838464958675
sub-049,C,P4,Fp2,4,50,100,1.5590803160829692,0.010846942820042232
sub-049,C,Fp2,P4,0,5,10,9.386464112127047,1.3190310935638775e-08
sub-049,C,Fp2,P4,0,10,20,3.668571148344708,9.188570614280015e-05
sub-049,C,Fp2,P4,0,20,40,4.315765403452477,2.3172733346961367e-09
sub-049,C,Fp2,P4,0,30,60,2.496127582027605,2.788464265131971e-05
sub-049,C,Fp2,P4,0,40,80,2.3640857834493554,1.0897172598248872e-05
sub-049,C,Fp2,P4,0,50,100,2.1017795039705276,3.833187306734256e-05
sub-049,C,Fp2,P4,1,5,10,3.063157607342306,0.009732765612534826
sub-049,C,Fp2,P4,1,10,20,6.319567343988647,3.2132640718351708e-09
sub-049,C,Fp2,P4,1,20,40,4.459815788363571,8.597217285356905e-10
sub-049,C,Fp2,P4,1,30,60,3.0336507636307486,2.5815855842339793e-07
sub-049,C,Fp2,P4,1,40,80,2.554584658969659,1.483893889649299e-06
sub-049,C,Fp2,P4,1,50,100,2.1540923848130493,2.09465848458841e-05
sub-049,C,Fp2,P4,2,5,10,4.157483214959235,0.001020536736717585
sub-049,C,Fp2,P4,2,10,20,6.192571758591778,5.300005969850376e-09
sub-049,C,Fp2,P4,2,20,40,4.123255154529918,8.67055577478075e-09
sub-049,C,Fp2,P4,2,30,60,3.4666551687053557,5.020406323197197e-09
sub-049,C,Fp2,P4,2,40,80,2.9648189478999796,1.7044476876569026e-08
sub-049,C,Fp2,P4,2,50,100,2.4886948879836064,3.725368814571288e-07
sub-049,C,Fp2,P4,3,5,10,7.116033230816405,1.8115775104609647e-06
sub-049,C,Fp2,P4,3,10,20,6.103959139952648,7.5132298656365e-09
sub-049,C,Fp2,P4,3,20,40,4.480517772281792,7.453511764723129e-10
sub-049,C,Fp2,P4,3,30,60,3.8843623347879994,1.0316285510002657e-10
sub-049,C,Fp2,P4,3,40,80,3.776264042289624,1.66938298282053e-12
sub-049,C,Fp2,P4,3,50,100,3.2492642601453827,2.0406327794198453e-11
sub-049,C,Fp2,P4,4,5,10,14.075962415360756,5.463223285514128e-13
sub-049,C,Fp2,P4,4,10,20,3.52134480778622,0.00015886038484729117
sub-049,C,Fp2,P4,4,20,40,2.8085519001810657,5.217941688278304e-05
sub-049,C,Fp2,P4,4,30,60,2.4257905415638294,5.020876255344882e-05
sub-049,C,Fp2,P4,4,40,80,1.5451458687434543,0.0199861484196952
sub-049,C,Fp2,P4,4,50,100,1.8586937472767102,0.0005636490092787365
sub-050,C,P3,Fp1,0,5,10,15.163268323964443,5.4171372450608807e-14
sub-050,C,P3,Fp1,0,10,20,10.152848645944328,8.993524534919485e-16
sub-050,C,P3,Fp1,0,20,40,5.31748235254883,2.2395531526934676e-12
sub-050,C,P3,Fp1,0,30,60,4.495165385765739,3.248570411563996e-13
sub-050,C,P3,Fp1,0,40,80,4.303760333184185,3.67426467216938e-15
sub-050,C,P3,Fp1,0,50,100,3.0799275716520174,1.9053440134765681e-10
sub-050,C,P3,Fp1,1,5,10,2.4831675067208523,0.03073081848604512
sub-050,C,P3,Fp1,1,10,20,4.3854025287913805,6.084765141710687e-06
sub-050,C,P3,Fp1,1,20,40,6.873429516353786,4.417235285875498e-17
sub-050,C,P3,Fp1,1,30,60,4.235686971629621,3.782543051549806e-12
sub-050,C,P3,Fp1,1,40,80,3.1637556594857337,1.8379777932259787e-09
sub-050,C,P3,Fp1,1,50,100,2.6421719955876095,5.444605187826759e-08
sub-050,C,P3,Fp1,2,5,10,8.430901636749493,1.0475081990326196e-07
sub-050,C,P3,Fp1,2,10,20,8.695746750583178,2.7203458169631955e-13
sub-050,C,P3,Fp1,2,20,40,5.335415303350185,1.976540390710109e-12
sub-050,C,P3,Fp1,2,30,60,4.271157893018935,2.7056330201317902e-12
sub-050,C,P3,Fp1,2,40,80,3.9253608206815778,2.9739078107796754e-13
sub-050,C,P3,Fp1,2,50,100,2.846651440195703,3.982218111082845e-09
sub-050,C,P3,Fp1,3,5,10,10.707880754160675,7.553447255888737e-10
sub-050,C,P3,Fp1,3,10,20,4.781593339148045,1.3221476954630464e-06
sub-050,C,P3,Fp1,3,20,40,4.674280035654563,1.9539640979859835e-10
sub-050,C,P3,Fp1,3,30,60,4.950426737447594,4.324872886114312e-15
sub-050,C,P3,Fp1,3,40,80,5.331243738038275,2.4577476135006718e-20
sub-050,C,P3,Fp1,3,50,100,4.91839341409556,4.008216021463005e-21
sub-050,C,P3,Fp1,4,5,10,5.386417362464357,7.531843251523131e-05
sub-050,C,P3,Fp1,4,10,20,9.667645333443716,5.991064048192084e-15
sub-050,C,P3,Fp1,4,20,40,7.849239249799732,5.258984938096285e-20
sub-050,C,P3,Fp1,4,30,60,6.2284649403165435,2.448887555815406e-20
sub-050,C,P3,Fp1,4,40,80,4.66699281662289,5.38446309423208e-17
sub-050,C,P3,Fp1,4,50,100,3.9810029015773294,1.1429782164268052e-15
sub-050,C,Fp1,P3,0,5,10,8.340061531692172,1.275644832363826e-07
sub-050,C,Fp1,P3,0,10,20,2.20418838668851,0.016317726496008277
sub-050,C,Fp1,P3,0,20,40,0.8922207858021863,0.5975018492223395
sub-050,C,Fp1,P3,0,30,60,0.8755898925126306,0.6592287388387639
sub-050,C,Fp1,P3,0,40,80,1.1988306689150219,0.1935486310308582
sub-050,C,Fp1,P3,0,50,100,1.0170000447230048,0.44550673533414625
sub-050,C,Fp1,P3,1,5,10,2.6842055697169895,0.02073046123858224
sub-050,C,Fp1,P3,1,10,20,6.403637718155992,2.3067371119050945e-09
sub-050,C,Fp1,P3,1,20,40,10.932293198592683,5.63225611427075e-29
sub-050,C,Fp1,P3,1,30,60,6.200269964588725,3.190855120478182e-20
sub-050,C,Fp1,P3,1,40,80,4.87843757113798,4.6237099572260535e-18
sub-050,C,Fp1,P3,1,50,100,3.770381023484162,1.9375852694738352e-14
sub-050,C,Fp1,P3,2,5,10,5.736329573876091,3.556817615483753e-05
sub-050,C,Fp1,P3,2,10,20,18.579425658794854,1.6779992236385617e-29
sub-050,C,Fp1,P3,2,20,40,3.6103257877112,2.7972473228201383e-07
sub-050,C,Fp1,P3,2,30,60,4.252273465540781,3.2340748318763138e-12
sub-050,C,Fp1,P3,2,40,80,3.7655499296472037,1.8893295987525625e-12
sub-050,C,Fp1,P3,2,50,100,3.1930033826624373,4.29557514966302e-11
sub-050,C,Fp1,P3,3,5,10,8.724811106497635,5.537324066212386e-08
sub-050,C,Fp1,P3,3,10,20,3.0740918889269295,0.0008144436968180434
sub-050,C,Fp1,P3,3,20,40,2.1240204692656173,0.003155406576558061
sub-050,C,Fp1,P3,3,30,60,1.8632913679427985,0.004051172094409786
sub-050,C,Fp1,P3,3,40,80,1.703707185805566,0.0056235935401827385
sub-050,C,Fp1,P3,3,50,100,1.4809475592969032,0.021547743303712102
sub-050,C,Fp1,P3,4,5,10,11.933321982844136,5.376584143439492e-11
sub-050,C,Fp1,P3,4,10,20,7.209650066264203,9.572835663699682e-11
sub-050,C,Fp1,P3,4,20,40,2.891749060598259,3.083012803573014e-05
sub-050,C,Fp1,P3,4,30,60,2.1975538329859496,0.00032121431930450336
sub-050,C,Fp1,P3,4,40,80,1.8310981889105988,0.0018753749187000455
sub-050,C,Fp1,P3,4,50,100,2.004455539543592,0.00011533079869901305
sub-050,C,P4,Fp2,0,5,10,4.681659317683434,0.0003380119058042634
sub-050,C,P4,Fp2,0,10,20,6.906145413424882,3.1745080868095816e-10
sub-050,C,P4,Fp2,0,20,40,3.738858487151988,1.1794150121989694e-07
sub-050,C,P4,Fp2,0,30,60,3.252569092884038,3.5713242716516375e-08
sub-050,C,P4,Fp2,0,40,80,3.4051442670622794,1.1877351723579986e-10
sub-050,C,P4,Fp2,0,50,100,3.187231249645206,4.635941381662431e-11
sub-050,C,P4,Fp2,1,5,10,16.387428536759593,4.0793245316748055e-15
sub-050,C,P4,Fp2,1,10,20,1.606337374320763,0.10110295959006917
sub-050,C,P4,Fp2,1,20,40,1.9267204380354588,0.009288396319552146
sub-050,C,P4,Fp2,1,30,60,1.1464924115591326,0.27327696342343316
sub-050,C,P4,Fp2,1,40,80,1.118272606863517,0.2899320164164043
sub-050,C,P4,Fp2,1,50,100,0.9812403587623254,0.5131116728368296
sub-050,C,P4,Fp2,2,5,10,14.090922937181855,5.291781134227585e-13
sub-050,C,P4,Fp2,2,10,20,7.274421527991887,7.41172698842519e-11
sub-050,C,P4,Fp2,2,20,40,4.888335407236611,4.431024472719318e-11
sub-050,C,P4,Fp2,2,30,60,3.020014905772003,2.9168368885515744e-07
sub-050,C,P4,Fp2,2,40,80,2.8377150912909577,6.943609249582363e-08
sub-050,C,P4,Fp2,2,50,100,2.1173349481209853,3.205450628875881e-05
sub-050,C,P4,Fp2,3,5,10,9.834990538352182,4.991552762086878e-09
sub-050,C,P4,Fp2,3,10,20,4.661015305668131,2.1072436897803773e-06
sub-050,C,P4,Fp2,3,20,40,3.1210823748304612,7.067648055022062e-06
sub-050,C,P4,Fp2,3,30,60,2.7464833898796863,3.267440335419754e-06
sub-050,C,P4,Fp2,3,40,80,2.5152596833807026,2.250641517176083e-06
sub-050,C,P4,Fp2,3,50,100,2.2825508851490244,4.599572752750773e-06
sub-050,C,P4,Fp2,4,5,10,3.949451522661987,0.0015765338531890112
sub-050,C,P4,Fp2,4,10,20,11.916659471996,9.68006328219835e-19
sub-050,C,P4,Fp2,4,20,40,7.808443253379397,6.958093110093726e-20
sub-050,C,P4,Fp2,4,30,60,3.7670700659907075,3.0898945554852e-10
sub-050,C,P4,Fp2,4,40,80,3.1593866758512616,1.9307438175811547e-09
sub-050,C,P4,Fp2,4,50,100,3.1611081032472645,6.544809285188905e-11
sub-050,C,Fp2,P4,0,5,10,2.9137542196212176,0.013138819560639742
sub-050,C,Fp2,P4,0,10,20,3.6664438840943196,9.261811627483577e-05
sub-050,C,Fp2,P4,0,20,40,2.475746969370899,0.0004060578690443034
sub-050,C,Fp2,P4,0,30,60,2.0348950853616317,0.0011377607091500978
sub-050,C,Fp2,P4,0,40,80,1.6979637888675962,0.005899817834882888
sub-050,C,Fp2,P4,0,50,100,1.703793329503041,0.002755789774673748
sub-050,C,Fp2,P4,1,5,10,11.587505262392698,1.1320507524174375e-10
sub-050,C,Fp2,P4,1,10,20,2.5217511244262396,0.005660867443367232
sub-050,C,Fp2,P4,1,20,40,5.341277056625485,1.8974489178751007e-12
sub-050,C,Fp2,P4,1,30,60,3.7679507540398527,3.064595710289046e-10
sub-050,C,Fp2,P4,1,40,80,2.9511717698541826,1.9833787421822857e-08
sub-050,C,Fp2,P4,1,50,100,2.4872154807564484,3.7943291644056523e-07
sub-050,C,Fp2,P4,2,5,10,13.039624072637427,5.001088239045308e-12
sub-050,C,Fp2,P4,2,10,20,11.865633768824832,1.1779267091081847e-18
sub-050,C,Fp2,P4,2,20,40,2.0883656844364222,0.0038515255344237754
sub-050,C,Fp2,P4,2,30,60,3.817734237450068,1.9247370446418104e-10
sub-050,C,Fp2,P4,2,40,80,3.0147847384286077,9.771754379938006e-09
sub-050,C,Fp2,P4,2,50,100,2.692523903920578,2.8740264353486926e-08
sub-050,C,Fp2,P4,3,5,10,15.997504681189875,9.279851105201014e-15
sub-050,C,Fp2,P4,3,10,20,2.478148678579884,0.006565048720650374
sub-050,C,Fp2,P4,3,20,40,2.4520702969926544,0.0004681363592607651
sub-050,C,Fp2,P4,3,30,60,1.6092434135439357,0.022810351031106447
sub-050,C,Fp2,P4,3,40,80,1.4717702498239786,0.03442469924782017
sub-050,C,Fp2,P4,3,50,100,1.442893573942035,0.029647052170895468
sub-050,C,Fp2,P4,4,5,10,8.595410189908897,7.331455465696345e-08
sub-050,C,Fp2,P4,4,10,20,6.633004412343187,9.332832364325198e-10
sub-050,C,Fp2,P4,4,20,40,2.5456389266037993,0.00026598263213043855
sub-050,C,Fp2,P4,4,30,60,2.0767457736253703,0.0008260387411972495
sub-050,C,Fp2,P4,4,40,80,1.5338260705317661,0.02177644224830825
sub-050,C,Fp2,P4,4,50,100,1.5420806177428654,0.012637183620843482
sub-051,C,P3,Fp1,0,5,10,50.15135059475653,5.37362358244343e-43
sub-051,C,P3,Fp1,0,10,20,7.999584568511301,4.229577184107849e-12
sub-051,C,P3,Fp1,0,20,40,6.850029519895187,5.1955933900108727e-17
sub-051,C,P3,Fp1,0,30,60,6.235188407564972,2.2991517367817226e-20
sub-051,C,P3,Fp1,0,40,80,6.680126958969748,5.447226820173248e-27
sub-051,C,P3,Fp1,0,50,100,4.729557358449404,4.968082693761491e-20
sub-051,C,P3,Fp1,1,5,10,17.80260256370435,2.0970115309310576e-16
sub-051,C,P3,Fp1,1,10,20,12.238477564769385,2.813081626140606e-19
sub-051,C,P3,Fp1,1,20,40,8.674342944047996,1.8897236054682534e-22
sub-051,C,P3,Fp1,1,30,60,4.168490994284429,7.131985753718946e-12
sub-051,C,P3,Fp1,1,40,80,2.88360990489993,4.1892122841784666e-08
sub-051,C,P3,Fp1,1,50,100,2.35704837150564,1.8740540690925304e-06
sub-051,C,P3,Fp1,2,5,10,3.099995577083752,0.0090354122131076
sub-051,C,P3,Fp1,2,10,20,6.0356454719507076,9.831087862934912e-09
sub-051,C,P3,Fp1,2,20,40,4.654359084568466,2.2427778247427398e-10
sub-051,C,P3,Fp1,2,30,60,4.900460185357957,6.949607891636652e-15
sub-051,C,P3,Fp1,2,40,80,4.557502971156983,1.9222513870202748e-16
sub-051,C,P3,Fp1,2,50,100,3.5647423690876336,3.051912463437679e-13
sub-051,C,P3,Fp1,3,5,10,8.840129896221777,4.31202899774989e-08
sub-051,C,P3,Fp1,3,10,20,3.482005019640623,0.00018375453370169
sub-051,C,P3,Fp1,3,20,40,6.636152980309134,2.293482931291245e-16
sub-051,C,P3,Fp1,3,30,60,5.051442881016254,1.65788826950374e-15
sub-051,C,P3,Fp1,3,40,80,4.929595504309312,2.5547713862154404e-18
sub-051,C,P3,Fp1,3,50,100,3.4975974570821418,7.490019576251659e-13
sub-051,C,P3,Fp1,4,5,10,29.44705488961928,1.3341075357731953e-26
sub-051,C,P3,Fp1,4,10,20,4.729899387085519,1.6148527183324033e-06
sub-051,C,P3,Fp1,4,20,40,7.010613674370097,1.7069686995045694e-17
sub-051,C,P3,Fp1,4,30,60,3.483391862062416,4.3023380842012065e-09
sub-051,C,P3,Fp1,4,40,80,3.893969315800831,4.278049528572614e-13
sub-051,C,P3,Fp1,4,50,100,3.33461639234057,6.574623390828354e-12
sub-051,C,Fp1,P3,0,5,10,41.728177397418754,1.4111289195352729e-36
sub-051,C,Fp1,P3,0,10,20,3.884776788918982,4.08372124583945e-05
sub-051,C,Fp1,P3,0,20,40,1.7482766255452677,0.02332683057020151
sub-051,C,Fp1,P3,0,30,60,1.525244160639647,0.03848015312328381
sub-051,C,Fp1,P3,0,40,80,1.6511419725053695,0.00867477236379208
sub-051,C,Fp1,P3,0,50,100,1.4479174402760229,0.02844111256916378
sub-051,C,Fp1,P3,1,5,10,13.876298660686205,8.362753937845044e-13
sub-051,C,Fp1,P3,1,10,20,24.733498439319295,9.13738455636211e-39
sub-051,C,Fp1,P3,1,20,40,19.395880559275348,4.4110461411201747e-51
sub-051,C,Fp1,P3,1,30,60,10.921828459500084,1.6405301092008926e-38
sub-051,C,Fp1,P3,1,40,80,8.965855111755275,1.0842678297772974e-37
sub-051,C,Fp1,P3,1,50,100,7.721527830217383,1.2369632778998397e-36
sub-051,C,Fp1,P3,2,5,10,5.157292369639493,0.00012290803216922805
sub-051,C,Fp1,P3,2,10,20,9.906070091055813,2.3575698376558263e-15
sub-051,C,Fp1,P3,2,20,40,3.780525657865334,8.90437316450162e-08
sub-051,C,Fp1,P3,2,30,60,3.9043414817630757,8.554653910951185e-11
sub-051,C,Fp1,P3,2,40,80,2.9986539991343304,1.1697082657934687e-08
sub-051,C,Fp1,P3,2,50,100,2.595229484467463,9.844343245356851e-08
sub-051,C,Fp1,P3,3,5,10,9.424037531762549,1.2158764678901868e-08
sub-051,C,Fp1,P3,3,10,20,5.360055956898749,1.3922576846088895e-07
sub-051,C,Fp1,P3,3,20,40,2.52811541447582,0.0002958726586604162
sub-051,C,Fp1,P3,3,30,60,2.7883429546401333,2.267610222322384e-06
sub-051,C,Fp1,P3,3,40,80,2.6176265990290086,7.57336416117456e-07
sub-051,C,Fp1,P3,3,50,100,1.8726146584296424,0.0004861490839924587
sub-051,C,Fp1,P3,4,5,10,14.534457893030433,2.0584619961071214e-13
sub-051,C,Fp1,P3,4,10,20,2.267281206587224,0.013275797931774639
sub-051,C,Fp1,P3,4,20,40,5.196893690250485,5.186337686509079e-12
sub-051,C,Fp1,P3,4,30,60,3.4053829873180885,8.82386932259421e-09
sub-051,C,Fp1,P3,4,40,80,4.188833326801036,1.3974705847562624e-14
sub-051,C,Fp1,P3,4,50,100,3.9484799213393234,1.769873771021474e-15
sub-051,C,P4,Fp2,0,5,10,16.667307795058015,2.263854016311805e-15
sub-051,C,P4,Fp2,0,10,20,9.579778069692525,8.451501662260265e-15
sub-051,C,P4,Fp2,0,20,40,7.223018343261746,3.92605317369736e-18
sub-051,C,P4,Fp2,0,30,60,5.235583145326057,2.8889991805410284e-16
sub-051,C,P4,Fp2,0,40,80,5.6850767569220375,4.2176724724309204e-22
sub-051,C,P4,Fp2,0,50,100,3.925450624725837,2.412121161721005e-15
sub-051,C,P4,Fp2,1,5,10,5.70535172952183,3.8014879699671085e-05
sub-051,C,P4,Fp2,1,10,20,4.001392377391038,2.6288148623510078e-05
sub-051,C,P4,Fp2,1,20,40,5.223934014325192,4.296402802689645e-12
sub-051,C,P4,Fp2,1,30,60,2.945949276479687,5.647106577007071e-07
sub-051,C,P4,Fp2,1,40,80,2.2075601337827346,5.3271205751456385e-05
sub-051,C,P4,Fp2,1,50,100,1.6704904109017413,0.003817009776101082
sub-051,C,P4,Fp2,2,5,10,2.5655005172443275,0.02617355600130318
sub-051,C,P4,Fp2,2,10,20,14.894914215955437,1.2093082003473783e-23
sub-051,C,P4,Fp2,2,20,40,8.610563737201241,2.912790207383078e-22
sub-051,C,P4,Fp2,2,30,60,6.267676453705987,1.695134764614826e-20
sub-051,C,P4,Fp2,2,40,80,6.510842159345924,3.622579767587994e-26
sub-051,C,P4,Fp2,2,50,100,4.71058865893659,6.400663498948387e-20
sub-051,C,P4,Fp2,3,5,10,36.08818117588175,4.322911410900539e-32
sub-051,C,P4,Fp2,3,10,20,20.24519691037383,4.5061183541763307e-32
sub-051,C,P4,Fp2,3,20,40,7.169376538540608,5.6887811098028915e-18
sub-051,C,P4,Fp2,3,30,60,6.324359014788165,9.963896760823694e-21
sub-051,C,P4,Fp2,3,40,80,5.8117381003605875,9.912269691379825e-23
sub-051,C,P4,Fp2,3,50,100,5.313077133918547,2.1527624906475695e-23
sub-051,C,P4,Fp2,4,5,10,36.99021814008601,8.085077045098975e-33
sub-051,C,P4,Fp2,4,10,20,4.801067193215657,1.2261301586570398e-06
sub-051,C,P4,Fp2,4,20,40,6.864806007686441,4.68947570994154e-17
sub-051,C,P4,Fp2,4,30,60,4.140279094489556,9.305660260949235e-12
sub-051,C,P4,Fp2,4,40,80,4.037084273547565,8.141193996918809e-14
sub-051,C,P4,Fp2,4,50,100,3.6709358932194642,7.358194452948548e-14
sub-051,C,Fp2,P4,0,5,10,9.64068488600318,7.603535354555249e-09
sub-051,C,Fp2,P4,0,10,20,1.951080467837656,0.0364596988929034
sub-051,C,Fp2,P4,0,20,40,0.8798886539297296,0.6134733983947338
sub-051,C,Fp2,P4,0,30,60,1.190419620432294,0.22637712819598144
sub-051,C,Fp2,P4,0,40,80,1.6648658264815401,0.007755802649332066
sub-051,C,Fp2,P4,0,50,100,1.4166247780792123,0.03672452885257523
sub-051,C,Fp2,P4,1,5,10,4.493341897751672,0.0005034193688445394
sub-051,C,Fp2,P4,1,10,20,19.66596936579216,3.486297221229402e-31
sub-051,C,Fp2,P4,1,20,40,19.406353105460223,4.1628550665351553e-51
sub-051,C,Fp2,P4,1,30,60,12.461293743068088,5.251600176836538e-44
sub-051,C,Fp2,P4,1,40,80,9.651502519987837,9.540809184350053e-41
sub-051,C,Fp2,P4,1,50,100,8.009053734006752,3.897763511536009e-38
sub-051,C,Fp2,P4,2,5,10,3.87173713908634,0.0018534903914013405
sub-051,C,Fp2,P4,2,10,20,8.48629622137162,6.206172898282684e-13
sub-051,C,Fp2,P4,2,20,40,3.879513204528189,4.5578685222185626e-08
sub-051,C,Fp2,P4,2,30,60,3.3877511483748277,1.0375048899795499e-08
sub-051,C,Fp2,P4,2,40,80,3.1880972218047923,1.3966665005566212e-09
sub-051,C,Fp2,P4,2,50,100,2.834846184935596,4.637765172948729e-09
sub-051,C,Fp2,P4,3,5,10,5.178116474876821,0.00011756440506098345
sub-051,C,Fp2,P4,3,10,20,11.645716611050524,2.7475326765005853e-18
sub-051,C,Fp2,P4,3,20,40,1.7341337233182006,0.025028198623420556
sub-051,C,Fp2,P4,3,30,60,2.974154176512175,4.3933027823722e-07
sub-051,C,Fp2,P4,3,40,80,2.3976876783152226,7.701542503055955e-06
sub-051,C,Fp2,P4,3,50,100,2.0072476083853688,0.00011179234971014093
sub-051,C,Fp2,P4,4,5,10,20.970831630735507,2.9803041182205724e-19
sub-051,C,Fp2,P4,4,10,20,3.296271243684309,0.0003637424544215593
sub-051,C,Fp2,P4,4,20,40,3.4531461979031444,7.980724006704423e-07
sub-051,C,Fp2,P4,4,30,60,2.378501921292405,7.426090146629196e-05
sub-051,C,Fp2,P4,4,40,80,2.4484326995033894,4.541976627849809e-06
sub-051,C,Fp2,P4,4,50,100,2.52844022443678,2.2726110401545196e-07
sub-052,C,P3,Fp1,0,5,10,2.227440517221716,0.050240920195108764
sub-052,C,P3,Fp1,0,10,20,10.079224241764921,1.1987265467838842e-15
sub-052,C,P3,Fp1,0,20,40,7.053396034325259,1.2692819188816696e-17
sub-052,C,P3,Fp1,0,30,60,4.866640727757696,9.580283303876002e-15
sub-052,C,P3,Fp1,0,40,80,4.9220124157662,2.789539923383862e-18
sub-052,C,P3,Fp1,0,50,100,3.696037253838405,5.25497855805688e-14
sub-052,C,P3,Fp1,1,5,10,11.86034229307365,6.290882415752091e-11
sub-052,C,P3,Fp1,1,10,20,7.400250039303388,4.5087148012501075e-11
sub-052,C,P3,Fp1,1,20,40,6.283164316785498,2.6724434596459654e-15
sub-052,C,P3,Fp1,1,30,60,6.597307222323146,7.765937269055237e-22
sub-052,C,P3,Fp1,1,40,80,6.316470300001466,3.224853098592744e-25
sub-052,C,P3,Fp1,1,50,100,4.302954640980844,1.508252586844204e-17
sub-052,C,P3,Fp1,2,5,10,9.262149602699782,1.7269466919920464e-08
sub-052,C,P3,Fp1,2,10,20,13.011832319791113,1.4657376089807474e-20
sub-052,C,P3,Fp1,2,20,40,6.017761561778814,1.698135608345902e-14
sub-052,C,P3,Fp1,2,30,60,9.584371253040665,1.5094604270523543e-33
sub-052,C,P3,Fp1,2,40,80,5.961882234582115,1.7905502092177267e-23
sub-052,C,P3,Fp1,2,50,100,4.225561212497308,4.2665013623788593e-17
sub-052,C,P3,Fp1,3,5,10,19.269887528561647,9.913568346406398e-18
sub-052,C,P3,Fp1,3,10,20,7.67047608703258,1.550723804065478e-11
sub-052,C,P3,Fp1,3,20,40,4.943488381961828,3.0212175301324055e-11
sub-052,C,P3,Fp1,3,30,60,7.028796719578268,1.4106434279075358e-23
sub-052,C,P3,Fp1,3,40,80,5.252523150986121,6.093534605780478e-20
sub-052,C,P3,Fp1,3,50,100,3.0862630670316515,1.753201026270799e-10
sub-052,C,P3,Fp1,4,5,10,19.84341475438387,3.029014288244355e-18
sub-052,C,P3,Fp1,4,10,20,5.149980616264209,3.16089640326132e-07
sub-052,C,P3,Fp1,4,20,40,8.695362448887485,1.638736810084383e-22
sub-052,C,P3,Fp1,4,30,60,8.698728213899523,3.6622133601769876e-30
sub-052,C,P3,Fp1,4,40,80,7.3395041733854125,3.710175486401241e-30
